company_id,revenue_growth,debt_to_asset_ratio,cash_flow_volatility,industry,past_default,is_default,default_prob_true
SME_00027,-0.032419668656741944,0.1215995797704628,0.2848684936183217,Retail,0,0,0.021748314291459535
SME_00028,0.03708153773658134,0.8016523048092271,0.5375138666196687,Manufacturing,0,0,0.07937266447930583
SME_00029,0.10165774631581684,0.8194515647923414,0.4495565101570899,Manufacturing,0,0,0.07235350824651644
SME_00030,0.05896042006426053,0.32875734870927825,0.6521368919928284,Tech,0,0,0.03284196993784336
SME_00031,0.09241243144571984,0.8004891425395103,0.1662684027855023,Tech,0,0,0.04343179855752044
SME_00032,0.037967430079171714,0.20821277255391155,0.537120845789322,Services,0,0,0.026857366623168562
SME_00033,0.005114771468112736,0.2976082146083361,0.48716817527694367,Retail,0,0,0.042394869435936545
SME_00034,0.05239615022595029,0.44177245629447237,0.159495476670797,Retail,0,0,0.034433224330576453
SME_00035,0.06216526206280038,0.17526584822632865,0.5713610968867917,Retail,0,0,0.034676570657162065
SME_00036,0.06164134523967184,0.1,0.5611951577397788,Manufacturing,0,0,0.020799398150695366
SME_00037,-0.008840488180756249,0.5321683652128908,0.40186687805100646,Manufacturing,0,0,0.04693064289631606
SME_00038,-0.04229918471668414,0.47646796821959253,0.45467235214273155,Retail,0,0,0.05917696089856949
SME_00039,0.05311942182653643,0.6688460083162173,0.47662745542669266,Manufacturing,0,0,0.06171813253003186
SME_00040,0.12249651647383239,0.6612064929123449,0.36925965509128567,Tech,0,0,0.04179160000111714
SME_00041,0.1319156189843393,0.5524020062307751,0.32413748948374815,Retail,0,0,0.04980498976962148
SME_00042,0.0730018877498707,0.9010595908695399,0.2681318604932924,Services,0,0,0.06990779473367789
SME_00043,0.1662350613957766,0.17069344886319202,0.22173953046209097,Tech,0,0,0.009130270426546676
SME_00044,-0.00700554505173566,0.648032322535051,0.5195251864931022,Retail,0,0,0.07840576118670121
SME_00045,-0.005204368723006351,0.6004878839738261,0.4487314181454815,Services,0,0,0.05609072781878687
SME_00046,-0.013213341878601096,0.3968780869346916,0.4390993089809987,Services,0,0,0.037646096005831194
SME_00047,0.07791771167722011,0.5859421298793501,0.3453659196334816,Retail,0,0,0.05689370700398067
SME_00048,0.02228010279030707,0.3016864850781455,0.40769447894196686,Retail,0,0,0.037602486413409596
SME_00049,0.12583273843237786,0.7419315070985945,0.28959193928089577,Tech,1,0,0.09890469694917851
SME_00050,0.04002374931832614,0.95,0.4870047079996317,Manufacturing,0,0,0.08957304228754062
SME_00051,0.04640530624677197,0.4513949778007289,0.8565358799724387,Manufacturing,1,0,0.11263495298321678
SME_00052,-0.03689167258885718,0.5581368431221365,0.7326813564998074,Manufacturing,0,0,0.07203274157500975
SME_00053,0.027095080901306256,0.17876247282586183,0.3157821453207998,Tech,0,0,0.013421282943578142
SME_00054,0.23851430008258748,0.5430837228728979,0.17557548795893854,Tech,0,0,0.020671975677020706
SME_00055,0.14290411457666186,0.19409484418979459,0.14483707490626144,Tech,0,0,0.008725899271799122
SME_00056,0.06913289803107027,0.27939976281390677,0.3048736523873713,Tech,1,0,0.060546441532747644
SME_00057,0.04904682883318855,0.5281096708416628,0.4161556529488824,Retail,0,0,0.057261150519609214
SME_00058,0.12054270252110856,0.45300521149349426,0.4177552252088145,Tech,0,0,0.028423453688114074
SME_00059,0.0793299867330227,0.28346829014422836,0.622247935637665,Manufacturing,0,0,0.034692749496899745
SME_00060,0.030055373155746693,0.95,0.6501333070897696,Manufacturing,0,0,0.09863441741892938
SME_00061,0.023714334824477858,0.4159109318392779,0.24424575157838901,Tech,0,0,0.02206749981549305
SME_00062,0.0684477803186967,0.46983088634487374,0.6261627261918506,Retail,0,0,0.06430780379921046
SME_00063,0.05827037301134724,0.333181341821907,0.37039204289699856,Tech,0,0,0.021205068835210707
SME_00064,0.07884650298202371,0.3148605775047801,0.44422640957965887,Tech,0,0,0.022327790634793523
SME_00065,0.039447210178794816,0.44138925412478713,0.30156942107756807,Tech,0,0,0.025315203734409566
SME_00066,0.08710164550553588,0.44046110052226245,0.446723394758798,Tech,0,1,0.03002405821061276
SME_00067,0.2511503636813883,0.49512973963791107,0.711545900162799,Tech,0,0,0.04160270031675075
SME_00068,-0.06663415148364238,0.7290549562913421,0.2515997322353335,Retail,0,0,0.07187679523868327
SME_00069,0.02081720284736652,0.32947912059339574,0.4326608655643957,Manufacturing,1,0,0.08544750282607001
SME_00070,0.09846156124873823,0.39362876242164174,0.2703197027345068,Retail,0,0,0.03463987528124347
SME_00071,0.01743521645333106,0.24618524053706037,0.5500268263490046,Manufacturing,0,0,0.030683971860998718
SME_00072,0.03172617232862038,0.3487356323322151,0.3217898460333594,Retail,0,1,0.036411127065121326
SME_00073,0.03361452942339767,0.812365257808034,0.2439008888726135,Services,0,0,0.06153376258340844
SME_00074,0.0797744629102268,0.17675149017725675,0.5925506528440087,Manufacturing,0,0,0.025883107703392014
SME_00075,0.09108755438258556,0.1,0.8341711282819705,Manufacturing,1,0,0.0857209715401512
SME_00076,-0.09862768050268515,0.7451983813359346,0.3775271786755595,Retail,0,0,0.08291216763483383
SME_00077,0.12667615192210555,0.1,0.38553414374557693,Retail,0,0,0.01995809336014637
SME_00078,0.10640660996984684,0.5228005726303657,0.45144142603757,Tech,0,0,0.03561344759033652
SME_00079,-0.07000080999224131,0.95,0.4971497161197234,Tech,0,0,0.08624294884836517
SME_00080,0.14871124132616248,0.4266127392831435,0.6059841960899347,Tech,1,0,0.08970858674209799
SME_00081,0.02767286670807358,0.37858061693181205,0.43600620814133856,Tech,0,0,0.02738057879546466
SME_00082,0.04036092283625882,0.5393058316818026,0.3996015371752401,Retail,0,0,0.05769770952800337
SME_00083,0.15012611118328031,0.1,0.25127011404389465,Services,0,0,0.01069571087455095
SME_00084,0.07268319918074106,0.1766137083371368,0.7109941940650902,Manufacturing,0,0,0.031403311781617003
SME_00085,0.0937464172293178,0.4203868689270055,0.4733225390935987,Manufacturing,0,0,0.037072316608713796
SME_00086,0.035635292756025144,0.5076095505103423,0.46867512911997017,Manufacturing,0,0,0.04672657675210205
SME_00087,0.11006688441766663,0.14679247566774795,0.4289701313229559,Tech,0,0,0.01349385198067661
SME_00088,0.06613599097580636,0.4250904935617552,0.6312287572914209,Retail,0,0,0.06035978962994212
SME_00089,0.027183566715375113,0.95,0.7089685487438592,Manufacturing,0,0,0.10153494888446549
SME_00090,0.023000894955160625,0.3742620337741234,0.3943700595139096,Retail,0,0,0.04289981237519424
SME_00091,0.0918567469337643,0.95,0.45276154188661816,Manufacturing,0,1,0.08530431309904797
SME_00092,0.08575172265442933,0.7558165810151157,0.6283169906597881,Tech,0,0,0.06877951125359381
SME_00093,0.09419831219315469,0.33111544746444416,0.39151302714583497,Retail,0,0,0.03622400821051791
SME_00094,0.03158851436372372,0.8370207649406701,0.356469069235176,Retail,0,0,0.08406813020986215
SME_00095,-0.06698944938765916,0.49560020558631807,0.48327504190798004,Retail,0,0,0.06413353792501317
SME_00096,0.06429078759772519,0.3558637206968073,0.33279239128913757,Tech,0,0,0.02091890684130886
SME_00097,0.002100999366147562,0.35902763435498924,0.28704942763152463,Retail,0,0,0.03656481191219467
SME_00098,0.0335137490494706,0.10258044513261257,0.5014359134418791,Manufacturing,1,0,0.06762870794681188
SME_00099,0.006445455364119559,0.27009182298209755,0.5010356094125699,Manufacturing,0,0,0.030454657954972156
SME_00100,0.19014118466088284,0.1,0.23089493931028957,Services,0,0,0.00974651289664458
SME_00101,0.04300761013182719,0.95,0.2141616142913308,Services,1,0,0.11583560405520718
SME_00102,0.14692658698667854,0.7152229540044306,0.5458044718205991,Tech,0,0,0.056417227868750905
SME_00103,0.10113457412854461,0.47602688399288173,0.5003261695817709,Retail,0,0,0.05513857776553484
SME_00104,-0.03692315001465786,0.95,0.27658032104739333,Services,0,0,0.08044173799678002
SME_00105,0.25204322043472877,0.4380181657014162,0.5332603538017098,Tech,0,1,0.028174781842385456
SME_00106,-0.015102010179215948,0.5253542545208733,0.44639691593789976,Tech,1,0,0.09576634906389442
SME_00107,0.08571520631147864,0.1,0.3514309536684874,Retail,0,0,0.019843870292111605
SME_00108,0.07974241024576756,0.5649127834890733,0.21612540080180329,Retail,0,0,0.04674612878988013
SME_00109,0.05514332572507677,0.26448628593494167,0.6512170646137003,Manufacturing,0,0,0.03565247810444648
SME_00110,0.060433849427071404,0.8640134700874922,0.6798070819854183,Services,1,0,0.12272166416171151
SME_00111,0.10865440663030772,0.4444341470121131,0.4021857309451998,Retail,0,0,0.045766960580640934
SME_00112,0.061251129699768675,0.20725777858921487,0.749797946489356,Manufacturing,0,0,0.036077765065047125
SME_00113,-0.05186011734070919,0.3886933389317215,0.3682423210455848,Retail,0,0,0.04593592650663235
SME_00114,0.05489002587580333,0.9129203849426379,0.5382752401468808,Tech,1,0,0.11858396488316983
SME_00115,0.0748185035861044,0.6094618020546793,0.5774682622743388,Manufacturing,0,0,0.061423212425794654
SME_00116,0.13429982299628368,0.95,0.03920082208454278,Services,0,0,0.056741265678998794
SME_00117,0.18619828341757466,0.95,0.29173972057915193,Tech,0,0,0.060870696197788524
SME_00118,0.07253953905305072,0.4088778985103765,0.41983911640094357,Tech,0,0,0.027191609046767495
SME_00119,0.04426243856797182,0.6245053381572302,0.5623936629185173,Retail,0,0,0.07644438371314831
SME_00120,0.10397925323556788,0.14178702327569434,0.3769750515049487,Tech,0,0,0.012220448612428962
SME_00121,0.02858142326095932,0.1,0.4044723030379912,Tech,0,0,0.012702334337049197
SME_00122,0.0793638325407149,0.5827542407613834,0.3119097063078318,Tech,0,0,0.03411214485281764
SME_00123,0.08495617419995562,0.3750598420928042,0.8341389769086694,Manufacturing,0,0,0.05478682523685986
SME_00124,-0.03361353079168432,0.1905798215399889,0.6251034281518485,Retail,0,0,0.042765377477996795
SME_00125,0.025735091880622517,0.2776990289535949,0.4985633513188417,Manufacturing,0,0,0.03019678635024142
SME_00126,0.08145766476895601,0.3010666283084415,0.17253840088686584,Retail,0,0,0.02446711360744824
SME_00127,0.0432800074171297,0.49683800000238487,0.1289202876973209,Retail,0,0,0.03750612932754691
SME_00128,0.11336669060387401,0.4909969616870455,0.6905112789630895,Manufacturing,0,0,0.05536041500153057
SME_00129,-0.03879616790934592,0.4404706138669137,0.6202831387551606,Manufacturing,0,0,0.05332878867665784
SME_00130,0.034777085696437234,0.699013571227963,0.2827308189777419,Tech,0,0,0.043867447324312456
SME_00131,0.07848432583113589,0.8584089009495544,0.6407762562758477,Manufacturing,1,0,0.121690802787881
SME_00132,0.16247452624873507,0.4917366792348952,0.21545126845106774,Services,0,0,0.027297366165649317
SME_00133,-0.0016762269924447326,0.26380376102821507,0.5192384813811249,Tech,0,0,0.024593027722259936
SME_00134,0.06001972000228622,0.23639911528506696,0.3426535179551521,Retail,0,0,0.028218276676050678
SME_00135,0.23395453459162363,0.19008910436086537,0.23778113946830584,Tech,0,0,0.009034662620944007
SME_00136,-0.0006931602925873229,0.13246385923122808,0.5449477950806345,Manufacturing,0,0,0.023724221380636783
SME_00137,0.06646074746613834,0.20434976732451374,0.3397786944710485,Services,0,0,0.018511708155473497
SME_00138,0.04948630895993183,0.14959372960416026,0.45475875526043724,Retail,0,0,0.027768849328620587
SME_00139,0.05916473208741764,0.6912446276382407,0.5748996368654395,Tech,0,0,0.060237876241150366
SME_00140,-0.01829784631789924,0.4147217867618237,0.7671200912119134,Manufacturing,0,0,0.05929578670193451
SME_00141,0.030102618403249033,0.43156679806211684,0.4239447276507785,Retail,1,0,0.10312124361194458
SME_00142,0.027788168414778065,0.24794372298872697,0.371921402144755,Retail,1,0,0.08614497363980385
SME_00143,0.18748276705730138,0.1627461520096908,0.3147034648411127,Services,0,0,0.013532690796292022
SME_00144,0.0679496864183991,0.1,0.13479701612996245,Tech,0,0,0.007300374023126543
SME_00145,0.01270582080985703,0.3239514990397068,0.3971179530449486,Retail,1,0,0.09460198384740989
SME_00146,0.1024282890378703,0.6052198575793343,0.27234828057836313,Retail,0,1,0.05290311922172348
SME_00147,0.013037125918959,0.664830302442723,0.5827508089291268,Retail,0,0,0.08296855170058676
SME_00148,0.025395181848927317,0.22166148078175849,0.3698918803561126,Retail,0,0,0.02962066169603805
SME_00149,-0.03957488179598118,0.3461040661642456,0.5120628990291365,Retail,0,0,0.05024446782522127
SME_00150,0.00431870615770524,0.447830172823556,0.5276230634872602,Manufacturing,0,0,0.04629206055855225
SME_00151,-0.05090439423867035,0.6734034474712746,0.29867763028266436,Services,0,0,0.05567952323460901
SME_00152,0.19294930886908382,0.6169589322845919,0.49071854012078636,Services,0,0,0.05090020298173764
SME_00153,0.0699758495032881,0.95,0.6416450954476516,Manufacturing,0,1,0.0967123865306436
SME_00154,0.20016348509589302,0.39844523249191216,0.4483310895547271,Tech,0,0,0.023790881960146875
SME_00155,0.1443857018147577,0.1716769829491416,0.585933111697761,Manufacturing,0,0,0.02337619645220772
SME_00156,0.18111174672822045,0.42907966149493343,0.518408513184688,Tech,0,0,0.029294227474746942
SME_00157,-0.04097118717173943,0.5079804816070547,0.49671593036001194,Retail,0,0,0.06495374521906522
SME_00158,0.15704380521636266,0.9138010989736309,0.07347697880012082,Tech,0,0,0.04511620176814307
SME_00159,0.03830697903200438,0.3281101255219349,0.36138199881650546,Tech,0,0,0.021146660601438404
SME_00160,-0.0321121465938349,0.95,0.5522111164101414,Tech,0,0,0.08780656876251022
SME_00161,0.04468304238224271,0.37510704713511855,0.44706975131673254,Manufacturing,0,0,0.034096989611813795
SME_00162,0.10044249109034165,0.5663176321399038,0.14614062687087245,Services,0,0,0.03134996019080488
SME_00163,0.11698295364849574,0.641526724697694,0.5791827234974357,Manufacturing,0,0,0.06261357829891591
SME_00164,0.06521542509233022,0.36050750427622363,0.6781103788346007,Manufacturing,0,0,0.04473580607555531
SME_00165,-0.04465900440032138,0.1,0.33092779775335396,Tech,0,0,0.0122815620183145
SME_00166,0.022181347171679047,0.17610635844803516,0.5939419389555657,Retail,0,0,0.037492637383502996
SME_00167,0.20979099473148607,0.1,0.6765433077806287,Services,0,0,0.020948122463650257
SME_00168,0.17230401035211476,0.1503768293295012,0.11123836924526674,Services,0,0,0.009206549477677465
SME_00169,-0.051929719587453134,0.14238117117874477,0.34240085309025503,Retail,0,0,0.02576166742735806
SME_00170,0.09976002852235684,0.5475258187032401,0.057723786708340656,Services,0,0,0.0261478472792276
SME_00171,0.06600561162113983,0.7893462632541067,0.4991513625045673,Retail,0,0,0.08677508205214661
SME_00172,0.034880925997560965,0.15669922467708436,0.298021632495337,Retail,0,0,0.022310279881780613
SME_00173,0.030452361856424706,0.6964655781839663,0.3286291770327382,Retail,1,0,0.1142288401705999
SME_00174,0.18761232650500778,0.23931690882944362,0.572213790894637,Services,0,0,0.02557828556015713
SME_00175,0.03945988052833315,0.1693007610392677,0.4007405275675334,Manufacturing,0,0,0.01944138957218088
SME_00176,0.0901831244368896,0.5860596927983526,0.36306576442204336,Manufacturing,0,0,0.04500505023444642
SME_00177,0.04099839582680095,0.8623543483139238,0.05837865972609816,Retail,0,0,0.06703761507919345
SME_00178,0.0781790361863166,0.20829599663803466,0.5905791289573706,Services,0,0,0.02787208503720162
SME_00179,0.06881555908633984,0.4497077240241201,0.5557328436133326,Services,0,0,0.04525174951281431
SME_00180,0.10582945902627927,0.12556084837415532,0.3559167890707339,Tech,0,0,0.011222144975600753
SME_00181,0.1027525996788422,0.6339909559400239,0.20871317989478358,Services,0,1,0.0397365681462086
SME_00182,0.016125788597237938,0.19885502745892542,0.5251145957425939,Services,0,0,0.026446908294814973
SME_00183,-2.5355029783434013e-05,0.6014464229261466,0.813201336981856,Retail,0,0,0.09145111259665749
SME_00184,-0.07053797109910291,0.5050648105199488,0.3646468563848772,Retail,0,0,0.0574945424752388
SME_00185,0.0825413244362261,0.12604291665932896,0.2195644160303776,Tech,0,0,0.00902245298229719
SME_00186,0.07637756218239589,0.5610919476607874,0.5862539118371062,Tech,0,0,0.04776975656188134
SME_00187,0.07445312395076417,0.8317808034989371,0.2301267570790795,Retail,0,0,0.07361552727844231
SME_00188,0.0021945178936125095,0.2226730973604146,0.5449988230009091,Manufacturing,0,0,0.029347442757505292
SME_00189,0.17127278519435665,0.3416505189360222,0.004193531504090556,Tech,0,0,0.009745171625122003
SME_00190,0.047658595362979214,0.1,0.3545090016316949,Retail,0,0,0.020932809629667225
SME_00191,0.19759706358216433,0.35645944914949373,0.2082569168364696,Services,0,0,0.018457407112521234
SME_00192,0.07745149955582867,0.6164169289692042,0.7888249279012393,Manufacturing,0,0,0.07576660965172072
SME_00193,0.04681096496029259,0.345840954982687,0.45357845399740526,Manufacturing,0,0,0.032165944063387845
SME_00194,0.2531028832054739,0.5776765022753395,0.5169714442262258,Services,0,0,0.046144098128618485
SME_00195,-0.047555793074279866,0.4903533128477987,0.5842591847909978,Manufacturing,0,0,0.056225032209516836
SME_00196,-0.016117018537627818,0.3505463139137976,0.6188046689902759,Manufacturing,0,0,0.043957670228679704
SME_00197,0.10312360684516482,0.5410388191703689,0.4783331619977265,Tech,0,0,0.03863226092864399
SME_00198,0.13323350642347917,0.42597806463633264,0.3919820030062926,Services,0,0,0.03186538263114783
SME_00199,0.11636930145778743,0.5482651404130983,0.5028293448170705,Manufacturing,0,0,0.04882865321351549
SME_00200,0.059640926310745496,0.3467845972066247,0.27819606149037884,Retail,0,0,0.03296968647715085
SME_00201,0.0451574709717559,0.6506079543469707,0.47634698200436737,Tech,0,0,0.050709953032552775
SME_00202,0.021276118158465168,0.7959011593160518,0.11473922102008746,Services,0,0,0.05222713779980706
SME_00203,0.029035001987465447,0.3218600309296731,0.6517246571925012,Retail,0,0,0.053496857570566096
SME_00204,0.12961959392019462,0.10819965420030032,0.6197732591719609,Manufacturing,0,0,0.02150536394672156
SME_00205,0.046570799909785715,0.2950306326255946,0.5493907634716761,Manufacturing,0,0,0.03313620034157653
SME_00206,0.011767676689405185,0.36700038847579924,0.6399127218341115,Manufacturing,0,0,0.045424191491949095
SME_00207,-0.04790353300018067,0.5238730866895759,0.5108553331502143,Manufacturing,0,0,0.05476007354498847
SME_00208,0.02193293302119932,0.30898194285050745,0.3732927780927736,Tech,0,0,0.02098744627315631
SME_00209,0.03649580994861718,0.8231312748802064,0.43024156514178835,Manufacturing,0,0,0.07462312223858569
SME_00210,-0.047836692668141466,0.7911761589455528,0.45626289007148785,Retail,0,0,0.08939737380812063
SME_00211,0.2624298392607283,0.5756026021511648,0.3882316253333218,Tech,0,0,0.030617473838827486
SME_00212,0.12437355992974615,0.7439322757657741,0.4281203450807608,Tech,0,0,0.05273779731156399
SME_00213,0.0334128237144014,0.6976832685168031,0.8224709769620806,Manufacturing,0,0,0.08737744136977958
SME_00214,-0.007216670802483854,0.3217716675207153,0.27936874184733496,Services,0,0,0.024642530854428798
SME_00215,0.09990640087945003,0.2842276248023763,0.3806674374400914,Tech,1,0,0.06447224904210473
SME_00216,0.14073983875304683,0.49887649297286274,0.15228766564838864,Tech,0,0,0.020111587923724326
SME_00217,0.04394011202362209,0.25345551498594104,0.6825048303465507,Manufacturing,0,0,0.03686727257250707
SME_00218,0.0931156192636065,0.46154635237915154,0.5973773037757475,Manufacturing,0,0,0.0477242697622529
SME_00219,0.28494649005142636,0.4407760708323833,0.4026019586255786,Services,0,0,0.028121753713814434
SME_00220,0.19226627960055728,0.3181616349356299,0.37639582832687246,Retail,0,0,0.030835198400526006
SME_00221,0.011775563826302118,0.15187660454813517,0.31327152354584226,Retail,0,0,0.023264787307657995
SME_00222,-0.005166499587793597,0.38232929204083455,0.7744041920937663,Retail,0,0,0.06904439905031626
SME_00223,0.22849593280131927,0.2844287839361177,0.405732488749996,Tech,0,0,0.015956943483648702
SME_00224,0.18338842536237476,0.28909078572951297,0.44447752542587776,Services,0,0,0.0235849388105429
SME_00225,-0.04597680454328919,0.5494755440420136,0.2290868876330939,Retail,0,1,0.05192228794982419
SME_00226,0.10292477315206995,0.3724656036854854,0.5327660196717227,Services,0,0,0.0360528922004594
SME_00227,-0.05526518847824035,0.5643064558145803,0.5814801819356354,Manufacturing,0,0,0.06363964893898809
SME_00228,0.17120217261945472,0.15070110233711115,0.4668720176689868,Tech,0,0,0.013443409594919326
SME_00229,0.06960785407131571,0.5776568808571888,0.5353500894227556,Tech,0,0,0.046502084660823395
SME_00230,0.020935329630995363,0.28467271711449715,0.5844138218672791,Manufacturing,0,0,0.03509079590082305
SME_00231,0.07022701995661797,0.20320358685246911,0.4984508851602725,Manufacturing,1,0,0.07546031606259981
SME_00232,0.15520188419381767,0.28832262997899477,0.050839483614149576,Retail,0,0,0.017592137629503853
SME_00233,0.0812027205201723,0.24505513510642749,0.34192296159577207,Services,0,0,0.020233014554663125
SME_00234,0.100846016442326,0.30930218109208435,0.29763896071313034,Tech,0,0,0.01666985428752716
SME_00235,0.16362843310344613,0.8804282315215809,0.22854200761033086,Services,0,0,0.06082969057064019
SME_00236,0.23171944603870667,0.19160446468033787,0.6179628899956693,Services,0,0,0.023238965621180357
SME_00237,0.004251333501522777,0.46346912900308695,0.5474149709302487,Retail,0,0,0.061677137133831404
SME_00238,0.16426513788994138,0.6632021773805147,0.12552411144467834,Tech,0,0,0.027992575743279176
SME_00239,0.015597206788481015,0.5996170445453186,0.6230565702167938,Manufacturing,0,0,0.06635654929967773
SME_00240,0.15246563491354276,0.12848991819081665,0.4774134359579852,Manufacturing,0,0,0.017255972622065772
SME_00241,0.1523188985788092,0.39967489960793257,0.4550190917269133,Services,0,0,0.03231483414431737
SME_00242,0.11369926596804572,0.13773104854584828,0.28005295977398187,Tech,0,0,0.009985310925113695
SME_00243,0.021664740892746136,0.95,0.5191504647029918,Manufacturing,0,0,0.09214217979856966
SME_00244,-9.234950199947051e-05,0.6326878272560914,0.5444559087067442,Retail,0,0,0.0781990080471346
SME_00245,0.09336823812147572,0.3264122768918208,0.5229011415586468,Tech,0,0,0.025661323602650842
SME_00246,0.05916337063772171,0.4133240982550644,0.6264220297471911,Services,0,0,0.04664670878965369
SME_00247,0.2185388475633702,0.11569897302024412,0.36744279982344263,Tech,0,0,0.00954628115040017
SME_00248,0.010422694062542927,0.8669309112248484,0.1816507153529797,Retail,0,0,0.07697221870174442
SME_00249,0.07414733965691628,0.3379484042523763,0.5381940569396072,Retail,0,0,0.04589584072397939
SME_00250,0.10165301374113862,0.3849794258972444,0.5390630978508966,Retail,1,0,0.10274654699896932
SME_00251,0.10651102691400623,0.10377936017971495,0.494240565470296,Tech,0,0,0.013576832337951417
SME_00252,0.02507217459118007,0.5852874290408737,0.2884373611126975,Services,0,0,0.04342433387022021
SME_00253,0.035855523182098996,0.13476494492833574,0.23937965841129674,Retail,0,0,0.019097400015748688
SME_00254,0.07973129061569964,0.749314116490466,0.6803946405641338,Manufacturing,0,0,0.0813914799696589
SME_00255,-0.017225030871585528,0.2773115065905957,0.4670770525062803,Manufacturing,0,0,0.030203879211366715
SME_00256,0.056837802418368416,0.3753341289262631,0.353804009958562,Tech,0,0,0.022957136514306795
SME_00257,0.07413739211869101,0.3376308819240977,0.8359765104907763,Services,0,0,0.05186184322730065
SME_00258,-0.010283920857442501,0.37060308407984044,0.9193422961650893,Manufacturing,0,0,0.06453005394035957
SME_00259,0.03673466339172596,0.5878837659983898,0.7189035205575601,Manufacturing,0,0,0.07044409502735612
SME_00260,0.05349452144278362,0.4072412009887287,0.30065995727844436,Tech,0,0,0.022852154749061156
SME_00261,0.05240597795891483,0.7265936717005453,0.4916512903857213,Manufacturing,0,0,0.06841978007583999
SME_00262,0.08543368565211865,0.917642796102614,0.5073685884326085,Services,0,0,0.08595291040630626
SME_00263,0.08160375941458657,0.13395657022000065,0.6245485745537079,Retail,0,0,0.033497800987768174
SME_00264,0.04975000335838451,0.2477907060463552,0.5232547073184409,Manufacturing,0,0,0.02845786514370684
SME_00265,0.1863190912113903,0.4351794624763378,0.33147988175845156,Services,0,0,0.027877394657823757
SME_00266,0.045388104433816044,0.3690756437904862,0.613156728425309,Manufacturing,0,0,0.04256640705506262
SME_00267,0.010189479166253925,0.95,0.1916550851640463,Retail,0,0,0.08531291832458786
SME_00268,0.030178553899691454,0.6975668111619916,0.39624146483260125,Manufacturing,0,0,0.06040513889055063
SME_00269,0.17090867117902067,0.4581574718081764,0.4235990287371185,Manufacturing,0,0,0.03442289569942733
SME_00270,0.049109485044177024,0.4888071338876939,0.6819087234591361,Manufacturing,0,0,0.05769756191130199
SME_00271,0.06251225085187742,0.3883139879035473,0.6407992056320484,Manufacturing,0,0,0.04511562288673007
SME_00272,0.004725967548481893,0.25484938975171817,0.7705425112088304,Manufacturing,0,0,0.04352365385158202
SME_00273,0.0910036708214934,0.40486930896701495,0.33942064725100546,Manufacturing,0,0,0.02939802956743928
SME_00274,0.10373014742352146,0.5226647905604284,0.17246308121863538,Tech,0,0,0.02312758280477881
SME_00275,0.20834403724044978,0.4019283441935915,0.46835822765497087,Tech,0,0,0.024544753644631268
SME_00276,0.05074456233767317,0.4326351013880022,0.2691955256488031,Retail,0,0,0.03959564119576344
